Index,Content,Emotion
1478,"Mai colorate hainutele , mai fericit   credeti   bright colour happy kids hainute colorate baieti vara",Bucurie
1479,"Acord important astăzi prin deblocarea viitorului buget al Uniunii Europene și a pachetului de relansare economică . România este pregătită să folosească aceste fonduri pentru reforme și investiții în sectoare cheie , în beneficiul tuturor românilor . EUCO",Neutru
1480,este furios după ce a citit textul lui CTP care s- a răspândit în mediul online . Ce a spus tenismenul :,Furie
1481,"  Credeam ca macar in Bucuresti e centura completa :o   Nu am condus niciodata pe acolo , cand am fost , nu am fost cu masina . Mi- ar fi frica . Ultima data cand am fost era sa fiu calcat de 2 ori pe trecerea de , chiar daca treceam pe verde �",Frica
1482,Peste tot cam asta a ieşit la studii . Cam nasol .,Tristete
1483,Se Legitimeaza Un Sistem De Supraveghere Inspaimantator - Stiinta Tiraniei   prin,Frica
1484,"  Daca e sa am un regret din liceu e ca nu mi am ocupat timpul petrecut pe bio chimie istorie etc pe lucruri folositoare , nu neapărat privind facultatea , dar traiesti si inveti presupun :))",Tristete
1485,"   Ah , ok . Văzusem scris digi acolo .",Neutru
1486,"După ce i- a luat în derâdere pe parlamentarii AUR , spunând că nu sunt conştienţi adesea unde se află şi că mănâncă în sala de plen , îl acuză pe acesta că „ bea în Parlament ” :  ",Neutru
1487,Neața oameni ! 😀 O zi distractiva azi ! 😘 🤗,Bucurie
1488,"  sa fie intotdeauna sanatoasa , voioasa , fericita!La multi ani ! 🎂 🎉 🎈 🎈 🎈",Bucurie
1489,"Alianța pentru Unirea Românilor a demarat procedurile de contestare la Curtea de Apel a restricțiilor impuse de Guvern pe parcursul stării de alertă .   Carantina națională , închiderea școlilor și susținerea orelor online , -ul pentru , mascat",Neutru
1490,.. Era ocazia unica ... Macar de 1 Mai sa reusesc sa gasesc o poza buna ! !   Ha ! ! Ha ! ! Ha ! ! Deci voios sunt .. Acasa sunt .. Cafea e ... suntem .. Hai sa palavragim la o,Bucurie
1491,Omg tu la usa mea ce poate fi mai oribil de atat tremur,Frica
1492,"Ai un zambet mare , cred ca are un kilometru",Bucurie
1493,mf of course   bagam amandoua muzica la maxim . tu ulri dupa jocul tau iar eu urlu ca nu -mi iese nush ce chestie de a mea,Neutru
1494,"  e , într- un ciudat cromatism , cu momente de vârf sau de efort pe care observatorul extern nu poate decât să le ‘ traducă ’ în termeni de muncă , izbucnind intens și rar . E adevărat că întotdeauna s- a spus despre negri : ‘ Nu mun",Furie
1495,", cea mare a lui , a vorbit , joi , la Sinteza zilei , despre modul în care s- au desfășurat priveghiul și înmormântarea în cazul îndrăgitei artiste de muzică lăutărească .   ",Neutru
1496,"Gruparea terorista ISIS a revendicat atacul terorist din centrul Vienei , soldat cu 4 morti si 22 de raniti",Frica
1497,... și timidă întorc fața spre viitorul care de- acum începe cu șase . 60 de ani .,Frica
1498,"o persoana depresiva , ca nici voi nu stiti daca e adevarat sau nu , sunteti doar creduli 😽",Tristete
1499,"  Asta cu “ greu isi vor mai reveni ” e intr- un fel ... m -am plictisit de cate ori am auzit ca Apple are probleme . Ma rog , vom vedea . Cat despre noul iPhone -ul mai ieftin , se stia demult ca   il vor lansa . Nu e ca si cum au facut -o din disperare :)",Neutru
1500,"Ciolacu , despre cele două jurnaliste furate la sediul PSD : Chiar m- am enervat",Furie
1501,SEARĂ cu VEȘTI FOARTE PROASTE ! Numărul celor infestați crește ALARMANT,Frica
1502,Si 💖 eu o sa ma bag la culcare curând . TE IUBESC CARA,Bucurie
1503,"Imaginea săptămânii . NASA a realizat un “ portret ” 3D al surselor , răspândirii şi dinamicii în atmosfera terestră",Neutru
1504,nu îmi mai merg căştile din nou şi m- am enervat atât de rău încât le- am spart ... gen am sparta casca,Furie
1505,NASA care ar putea revoluționa explorarea altor planete din sistemul solar - Playtech,Neutru
1506,"   Aia cu faptele din trecut ma enerveaza maxim . Ok , strabunicii au facut comert de sclavi sau au pornit WW2 . Alea erau vremurile ! Dar nu eu . Nici familia mea . Imi pare rau , a fost nasol dar nu ma scoate vinovat pt ca nu am ales eu sa",Furie
1507,"O veselie la vreme de pandemie . mi- a luat un interviu despre cum a fost în Piața Universității pentru proiectul lui și mi- am amintit de tinereți , de entuziasme și de un sentiment al comunității pe care îl tot caut de 30 de ani .",Bucurie
1508,Lasă domi ca ti sta super fain,Bucurie
1509,Tragedie la Hunedoara ! Un de 13 ani a murit după ce a condus maşina său . a intrat cu maşina într- un   copac,Tristete
1510,"Doliu în PSD . Un a murit , după un accident groaznic",Frica
1511,", va fi intimidat , terorizat si va avea soarta lui ? PANA CAND ? , audiat",Frica
1512,"Din albul fulgilor de nea ,   prin   Primăvara să îţi aduca un martisor de sanatate ,   un ghiocel de noroc , o adiere calda de fericire , un norisor de iubire si un soare stralucitor asemeni sufletului tau .   La multi ani scumpa mea sotie MARGARETA   !",Bucurie
1513,Desfătare a simțurilor ...,Bucurie
1514,Vrei sa aplici pentru un job de restaurant europa ? Sunt 6 job -uri publicate !,Neutru
1515,nu am facut multe chestii am avut doar cateva momente de genul care si pe mine m- au socat si speriat sunt inca un bebe jur,Frica
1516,"  cristina , încântată ! !",Bucurie
1517,"  Din nefericire nu esti singurul terfelit si batjocurit in perioda asta daca nu erai unul dintre fericitii covizi ! In ultimele luni s'a intamplat o tragedie prin spitalele din Romania , dar pe aia de nu au fost afectati direct , ii doare in cur",Tristete
1518,"  Nu stiu , ce se va intampla . Am 3 , deci e cu multe variabile . Pana acum i- am tinut in casa , mai o tema , mai un joc , un film . Dar de toamna mi- e groaza .",Frica
1519,"Semnal de alarmă tras de , după un nou studiu : de COVID asimptomatici pot fi , de fapt , presimptomatici . Ce s- a greșit în cercetările anterioare   news stiri romania",Frica
1520,E un foarte bun si il apreciez mai mult in rolurile unde nu e aşa de drăguţ .   Este insa foarte draguţ 😄,Bucurie
1521,Panică globală : Cine și de ce a creat -o și ce va fi de acum încolo !,Frica
1522,"  Sa ne explice si noua ce anume a facut ea ca MEP , la ce initiative legislative a luat parte , a propus sau a facut lobby . Singura experienta este de ' fata lu ' tati ' si exprimari nefericite .",Furie
1523,lmao ce se bucura când pleaca la ea acasă ✋ 🏻,Bucurie
1524,O nouă zi de nervi spre Rânca . : „ Ceva de groază . Nu mai vin   aici ! ”,Frica
1525,"Scanau sistemul de alarmă și furau din diferite mașini , parcate lângă piețe și centre comerciale . Trei , unul cercetat în dosarul „ Borman ” , reținuți",Frica
1526,"   Ti- am raspuns!Înțelegem diferit lucrurile ! Iar comparația este una prostească . Ceea ce ni se întâmplă acum este cu atat mai grav cu cât este pe timp de pace!Si avem tot dr să ne plângem că , după sărb Paștilor , ne e compro",Furie
1527,la ce au fost nominalizați ? am ratata fix partea aia ma fut in ea de școală și în el de grammy,Furie
1528,"Nici la vârsta mea considerabilă nu știu să interacționez eficient cu oamenii colerici . Ba rămân calmă și mă închid în mine , ba izbucnesc și eu ( mai rar , când sunt chiar plină ) . Oricum , urăsc când oamenii se enervează din orice rahat , urăsc conflictele , am oroare de isterici .",Furie
1529,Articol nou : Forbes a anunțat cine este cel mai valoros club de fotbal din lume   - stiri stiripeweb noutati,Neutru
1530,Crește alarmant numărul infectate la Sighet - Numărul a ajuns la 11 coronavirus covid19 spitalsighet,Frica
1531,"  Aia a fost probabil sperietura de început , când nimeni nu știa ce naibii se întâmplă și toți erau înnebuniți de frică . Acum , ne- am obișnuit deja cu noua realitate .",Frica
1532,sunt bucuroasa sa vad pe cineva din ro ♡,Bucurie
1533,"Și aștept mâine din partea domnului Bănescu , ( acum observ ca are și un nume predestinat ) reacția indignată și însoțită de ceva afurisenii la adresa CTP . Bănuiesc că de capetele în gură nu așteaptă să se ocupe tot cultele ! 😈 😈",Furie
1534,", înainte de votul moțiunii de cenzură : ” Dacă , până ieri , înainte de ședința de Guvern , eram îngrijorat ca fiecare român de ceea ce se întâmplă . După ședința de Guvern și după discursul de azi chiar sunt revoltat "" --  ",Furie
1535,", spaima",Frica
1536,om cu toane ? ? am inteles sunt o ciufuta,Furie
1537,Ucraina ne dă reci : alertă după incendiul de la Cernobâl . Cât a crescut nivelul radiațiilor -,Frica
1538,Condoleanțe familiilor îndurerate și rugăciune pentru cei care încă se luptă pentru   viață …,Tristete
1539,De- a dreptul oribil .,Frica
1540,"În noaptea de 15 spre 16.11.1940 , au închis granițele ghetoului din Varșovia .   La 80 de ani de la acest eveniment ,   sub egida Muzeului Ghetoului sunt organizate   la   Varșovia   serbări sub sloganul „ A fost un zid ” , care comemorează soarta a mii de evrei din Varșovia .",Neutru
1541,"   Din nefericire cine să -i acuze și la cine să se adreseze ? ? In România nu există nici o instituție de stat legală , toate sunt supuse Corporației ! Așa că acești criminali au toate șansele să rămână nepedepsiți l",Tristete
1542,și Bebe ediția Primăvară 2020 vă așteaptă cu super Reduceri si Cadouri – eveniment 100% online -,Neutru
1543,"Veste proastă ! Sper ca SUA și sa nu aiba un nou Nero ! Oare de ce tocmai acum schimbă bufonul P.S.cuvintele arată caracterul :    sa spui despre unul din cei mai apropiati "" has been terminated"" ... bine o sa -mi spuna unii ca e revocat ... cu mersi",Furie
1544,VIDEO -   Agresivitate : Tată şi fiu care au agresat un poliţist şi au înjurat copii …,Furie
1545,"  Bea un vin , ca să nu spună peștele că l- a mâncat un câine . © Tata , care era pescar înrăit . 😁",Neutru
1546,"Din toamnă , Bisericile de lemn din Maramureş vor putea fi vizitate virtual . O încântare accesibilă oricui .",Bucurie
1547,Ar trebui sa ne luăm drujna de mână și să ne aruncăm în Nistru la cat de imbecili și nevertebrali suntem- afirma cu durere duhovnicul meu . Zic : pot sa sar eu prima ? M- a privit cu o milă caldă venită din dragoste ...,Tristete
1548,"Cum să judeci oamenii după orientarea sexulă , după cum arată sau după muzica pe care o ascultă ? Ai 10 ani ? up .",Furie
1549,"Te duci si lasi milioane la MegaImage si vii stresat de casiere colerice , lipsite de orice ambilitate si calitati de comunicare . Lasand la o parte respectul !   Te alegi si cu dojeni ..   Pastreaza restul dna ! Poate iti iei o pastila de amabilitate macar . MegaImage ..",Furie
1550,Ca ortodox mă simt ofensat de imaginile cu în desfrâu cu icoane și rugăciuni și cer ca acestea să fie eliminate din spațiul public .,Furie
1551,"Rock 2021 , Mixaj Nou 2021 , Rock Alternativ Mixat 2021 [ Mixed ...   via",Neutru
1552,Fotbal : Ibrahimovic riscă o suspendare de trei ani din partea FIFA,Neutru
1553,"VIDEO   ; FOTO . Furie și neputință în Sectorul 6 : pe ultima sută de metri , excavatoarele Primăriei lui Mutu sparg alei impecabile , schimbă borduri și distrug grădinile din jurul blocurilor   via",Furie
1554,"Știți cine a închis Oborul ? Chiar halelor , care v- a jefuit timp de 8 ani pentru o amărâtă de tarabă !   via   CE NU STIE BIETUL TARAN ?",Tristete
1555,"  Nu va cunosc , vreau doar sa va urez : răbdare și înțelepciune . Sa aveți o familie sănătoasă și voioasa .",Bucurie
1556,"Alarmant ! Numărul cazurilor de intoxicaţii cu ciuperci , în creştere . Timp de o săptămână , 11 ... -",Frica
1557,"Egoismul nostru include un fel de domeniu : este al meu , și acesta și acesta . ”   Orice este al meu , îl iubesc , îl atrag și îl prețuiesc .   Nu prețuiesc nimic care să depășească sfera egoismului meu . Dimpotriva , poate că nu am nevoie și nu vreau să o văd lângă mine . Kabbala",Bucurie
1558,"Suma incredibilă pe care a pierdut -o marţi , după ce acţiunile Tesla s- au prăbușit -  ",Neutru
1559,"13:10 Chiţac : Sunt extrem de mâhnit ! : PNL Vergil Chițac , reacţie după ce a fost …",Tristete
1560,CNA trage de urechi televiziunile după relatările alarmiste despre coronavirus şi lansează un de urmat în perioada stării de urgenţă ...,Frica
1561,Mă amețești . Mă notifică FB că ai postat ceva . Verific . Print screen de pe Twitter . Acu ’ asta aici . Mă duc să -mi fac niște gogoși de nervi .,Furie
1562,"Starlink , internetul care vine din cer    Iar acum , Starlink , serviciul prin care și SpaceX vor să ofere internet întregii planete până în 2021 , poate fi apogeul acestei ascensiuni .",Neutru
1563,"Bai , astia din Comisia Europeana , voi nu l'ati ascultat pe lumina fintatelor de pe , bag seama ! Ia vedeti'va voi de treburile voastre , pe planeta la noi e bine , a zis Hai , sictir !",Furie
1564,"Marturia ravasitoare a unui roman internat cu COVID-19 : "" Stiti ce- i mai groaznic ? Sa vezi cum e luat pe sus colegul de camera in plina noapte , dus la Reanimare si nu mai apare """,Frica
1565,Imaginile care -ți dau fiori ! A fost transmis mesaj de avertizare prin RoAlert VIDEO + FOTO,Frica
1566,"La noapte , primul eveniment astronomic remarcabil al anului 2021 , vizibil cu ochiul liber ⋆ Adpres Media |  ",Neutru
1567,Crăciun de coșmar pentru zeci de de pe strada Dragalina și Mamaia ! Mai multe case au fost inundate,Frica
1568,Tot mai mulți se confruntă cu anxietate și depresie din cauza pandemiei de coronavirus   news stiri romania,Frica
1569,"Dupa dezastrul la guvernare , am zis ca mai rau nu se poate . Dar au aparut idiocratii lui Cioros . Plus , ca sa fie tacamul complet , Hoha l- a mai pus si pe ' la guvern in plina pandalie . 🤣 🤣 🤣 SaIgienizamRomaniaCuTefelisti",Furie
1570,cu mare placere Stapina 🤠,Bucurie
1571,"Cred că am mai zis pe aici dar ... urăsc să calc haine . Nu cred că există treabă mai neplăcută pe lume .   Dacă vreodată m- oi îmbogăți , primul lucru pe care îl voi face va fi să angajez pe cineva să o facă în locul meu !",Tristete
1572,Imagini dezolante aufost surprinse sâmbătă dimineaţa în Parcul Independenţa din centrul municipiului Vaslui . Cetăţenii care au ieşit în parc în prima zidupă relaxarea măsurilor desiguranţă socială aulăsat în urma lor omizerie de nedescris . Si farmaciile Tataru nu mai aveau masti !,Tristete
1573,Scandal monstruos într- o comună din Dâmbovița . Medicul de familie a fost depistat pozitiv cu coronavirus și … ...,Furie
1574,"Analiză de impact : Un proiect de lege care poate genera pierderi de 9,3 miliarde euro va fi discutat azi în Guvern",Neutru
1575,Cele mai frumoase cântece ale Bucovinei |    via,Bucurie
1576,Meniul zilei la Restaurant Bella Italia   Vă așteptăm cu drag ! la Bella Italia Romania,Neutru
1577,not sorry e mai amuzant sa fac tweeturi decat sa iti spun un lucru direct sau ceva idk 😋 😋,Bucurie
